0.000000,0.0715131,0.680092,0,10,20,30,40,0.000000
0.010000,0.0715131,0.680092,0,10,20,30,40,5.000000
0.020000,0.0715131,0.680092,0,10,20,30,40,5.000000
0.030000,0.0715131,0.680092,-7.15131e-06,10,20,30,40,5.000000
0.040000,0.0715131,0.680092,-2.14053e-05,10,20,30,40,5.000000
0.050000,0.0715131,0.680092,-4.27136e-05,10,20,30,40,5.000000
0.060000,0.0715131,0.680092,-7.10284e-05,10,20,30,40,5.000000
0.070000,0.0715131,0.680092,-0.000106302,10,20,30,40,5.000000
0.080000,0.0715131,0.680092,-0.000148487,10,20,30,40,5.000000
0.090000,0.0715131,0.680092,-0.000197536,10,20,30,40,5.000000
0.100000,0.0715131,0.680092,-0.000253403,10,20,30,40,5.000000
0.110000,0.0715131,0.680092,-0.000316041,10,20,30,40,5.000000
0.120000,0.0715131,0.680092,-0.000385405,10,20,30,40,5.000000
0.130000,0.0715131,0.680092,-0.000461448,10,20,30,40,5.000000
0.140000,0.0715131,0.680092,-0.000544126,10,20,30,40,5.000000
0.150000,0.0715131,0.680092,-0.000633392,10,20,30,40,5.000000
0.160000,0.0715131,0.680092,-0.000729203,10,20,30,40,5.000000
0.170000,0.0715131,0.680092,-0.000831513,10,20,30,40,5.000000
0.180000,0.0715131,0.680092,-0.000940279,10,20,30,40,5.000000
0.190000,0.0715131,0.680092,-0.00105546,10,20,30,40,5.000000
0.200000,0.0715131,0.680092,-0.001177,10,20,30,40,5.000000
0.210000,0.0715131,0.680092,-0.00130487,10,20,30,40,5.000000
0.220000,0.0715131,0.680092,-0.00143902,10,20,30,40,5.000000
0.230000,0.0715131,0.680092,-0.00157941,10,20,30,40,5.000000
0.240000,0.0715131,0.680092,-0.001726,10,20,30,40,5.000000
0.250000,0.0715131,0.680092,-0.00187874,10,20,30,40,5.000000
0.260000,0.0715131,0.680092,-0.0020376,10,20,30,40,5.000000
0.270000,0.0715131,0.680092,-0.00220252,10,20,30,40,5.000000
0.280000,0.0715131,0.680092,-0.00237348,10,20,30,40,5.000000
0.290000,0.0715131,0.680092,-0.00255042,10,20,30,40,5.000000
0.300000,0.0715131,0.680092,-0.00273331,10,20,30,40,5.000000
0.310000,0.0715131,0.680092,-0.00292211,10,20,30,40,5.000000
0.320000,0.0715131,0.680092,-0.00311678,10,20,30,40,5.000000
0.330000,0.0715131,0.680092,-0.00331727,10,20,30,40,5.000000
0.340000,0.0715131,0.680092,-0.00352355,10,20,30,40,5.000000
0.350000,0.0715131,0.680092,-0.00373558,10,20,30,40,5.000000
0.360000,0.0715131,0.680092,-0.00395332,10,20,30,40,5.000000
0.370000,0.0715131,0.680092,-0.00417673,10,20,30,40,5.000000
0.380000,0.0715131,0.680092,-0.00440577,10,20,30,40,5.000000
0.390000,0.0715131,0.680092,-0.00464041,10,20,30,40,5.000000
0.400000,0.0715131,0.680092,-0.0048806,10,20,30,40,5.000000
0.410000,0.0715131,0.680092,-0.00512631,10,20,30,40,5.000000
0.420000,0.0715131,0.680092,-0.00537749,10,20,30,40,5.000000
0.430000,0.0715131,0.680092,-0.00563413,10,20,30,40,5.000000
0.440000,0.0715131,0.680092,-0.00589616,10,20,30,40,5.000000
0.450000,0.0715131,0.680092,-0.00616357,10,20,30,40,5.000000
0.460000,0.0715131,0.680092,-0.00643631,10,20,30,40,5.000000
0.470000,0.0715131,0.680092,-0.00671435,10,20,30,40,5.000000
0.480000,0.0715131,0.680092,-0.00699764,10,20,30,40,5.000000
0.490000,0.0715131,0.680092,-0.00728616,10,20,30,40,5.000000
0.500000,0.0715131,0.680092,-0.00757987,10,20,30,40,5.000000
0.510000,0.0715131,0.680092,-0.00787874,10,20,30,40,5.000000
0.520000,0.0715131,0.680092,-0.00818272,10,20,30,40,5.000000
0.530000,0.0715131,0.680092,-0.00849179,10,20,30,40,5.000000
0.540000,0.0715131,0.680092,-0.0088059,10,20,30,40,5.000000
0.550000,0.0715131,0.680092,-0.00912503,10,20,30,40,5.000000
0.560000,0.0715131,0.680092,-0.00944915,10,20,30,40,5.000000
0.570000,0.0715131,0.680092,-0.00977821,10,20,30,40,5.000000
0.580000,0.0715131,0.680092,-0.0101122,10,20,30,40,5.000000
0.590000,0.0715131,0.680092,-0.010451,10,20,30,40,5.000000
0.600000,0.0715131,0.680092,-0.0107947,10,20,30,40,5.000000
0.610000,0.0715131,0.680092,-0.0111432,10,20,30,40,5.000000
0.620000,0.0715131,0.680092,-0.0114965,10,20,30,40,5.000000
0.630000,0.0715131,0.680092,-0.0118546,10,20,30,40,5.000000
0.640000,0.0715131,0.680092,-0.0122173,10,20,30,40,5.000000
0.650000,0.0715131,0.680092,-0.0125848,10,20,30,40,5.000000
0.660000,0.0715131,0.680092,-0.0129569,10,20,30,40,5.000000
0.670000,0.0715131,0.680092,-0.0133336,10,20,30,40,5.000000
0.680000,0.0715131,0.680092,-0.0137149,10,20,30,40,5.000000
0.690000,0.0715131,0.680092,-0.0141008,10,20,30,40,5.000000
0.700000,0.0715131,0.680092,-0.0144912,10,20,30,40,5.000000
0.710000,0.0715131,0.680092,-0.014886,10,20,30,40,5.000000
0.720000,0.0715131,0.680092,-0.0152854,10,20,30,40,5.000000
0.730000,0.0715131,0.680092,-0.0156892,10,20,30,40,5.000000
0.740000,0.0715131,0.680092,-0.0160974,10,20,30,40,5.000000
0.750000,0.0715131,0.680092,-0.0165099,10,20,30,40,5.000000
0.760000,0.0715131,0.680092,-0.0169269,10,20,30,40,5.000000
0.770000,0.0715131,0.680092,-0.0173481,10,20,30,40,5.000000
0.780000,0.0715131,0.680092,-0.0177736,10,20,30,40,5.000000
0.790000,0.0715131,0.680092,-0.0182034,10,20,30,40,5.000000
0.800000,0.0715131,0.680092,-0.0186374,10,20,30,40,5.000000
0.810000,0.0715131,0.680092,-0.0190756,10,20,30,40,5.000000
0.820000,0.0715131,0.680092,-0.019518,10,20,30,40,5.000000
0.830000,0.0715131,0.680092,-0.0199645,10,20,30,40,5.000000
0.840000,0.0715131,0.680092,-0.0204151,10,20,30,40,5.000000
0.850000,0.0715131,0.680092,-0.0208698,10,20,30,40,5.000000
0.860000,0.0715131,0.680092,-0.0213286,10,20,30,40,5.000000
0.870000,0.0715131,0.680092,-0.0217914,10,20,30,40,5.000000
0.880000,0.0715131,0.680092,-0.0222582,10,20,30,40,5.000000
0.890000,0.0715131,0.680092,-0.022729,10,20,30,40,5.000000
0.900000,0.0715131,0.680092,-0.0232037,10,20,30,40,5.000000
0.910000,0.0715131,0.680092,-0.0236824,10,20,30,40,5.000000
0.920000,0.0715131,0.680092,-0.0241649,10,20,30,40,5.000000
0.930000,0.0715131,0.680092,-0.0246514,10,20,30,40,5.000000
0.940000,0.0715131,0.680092,-0.0251416,10,20,30,40,5.000000
0.950000,0.0715131,0.680092,-0.0256357,10,20,30,40,5.000000
0.960000,0.0715131,0.680092,-0.0261336,10,20,30,40,5.000000
0.970000,0.0715131,0.680092,-0.0266352,10,20,30,40,5.000000
0.980000,0.0715131,0.680092,-0.0271406,10,20,30,40,5.000000
0.990000,0.0715131,0.680092,-0.0276497,10,20,30,40,5.000000
1.000000,0.0715131,0.680092,-0.0281625,10,20,30,40,5.000000
1.010000,0.0715131,0.680092,-0.028679,10,20,30,40,5.000000
1.020000,0.0715131,0.680092,-0.029199,10,20,30,40,5.000000
1.030000,0.0715131,0.680092,-0.0297227,10,20,30,40,5.000000
1.040000,0.0715131,0.680092,-0.03025,10,20,30,40,5.000000
1.050000,0.0715131,0.680092,-0.0307809,10,20,30,40,5.000000
1.060000,0.0715131,0.680092,-0.0313153,10,20,30,40,5.000000
1.070000,0.0715131,0.680092,-0.0318532,10,20,30,40,5.000000
1.080000,0.0715131,0.680092,-0.0323946,10,20,30,40,5.000000
1.090000,0.0715131,0.680092,-0.0329395,10,20,30,40,5.000000
1.100000,0.0715131,0.680092,-0.0334878,10,20,30,40,5.000000
1.110000,0.0715131,0.680092,-0.0340396,10,20,30,40,5.000000
1.120000,0.0715131,0.680092,-0.0345947,10,20,30,40,5.000000
1.130000,0.0715131,0.680092,-0.0351532,10,20,30,40,5.000000
1.140000,0.0715131,0.680092,-0.0357151,10,20,30,40,5.000000
1.150000,0.0715131,0.680092,-0.0362803,10,20,30,40,5.000000
1.160000,0.0715131,0.680092,-0.0368488,10,20,30,40,5.000000
1.170000,0.0715131,0.680092,-0.0374206,10,20,30,40,5.000000
1.180000,0.0715131,0.680092,-0.0379957,10,20,30,40,5.000000
1.190000,0.0715131,0.680092,-0.0385739,10,20,30,40,5.000000
1.200000,0.0715131,0.680092,-0.0391555,10,20,30,40,5.000000
1.210000,0.0715131,0.680092,-0.0397402,10,20,30,40,5.000000
1.220000,0.0715131,0.680092,-0.0403281,10,20,30,40,5.000000
1.230000,0.0715131,0.680092,-0.0409191,10,20,30,40,5.000000
1.240000,0.0715131,0.680092,-0.0415133,10,20,30,40,5.000000
1.250000,0.0715131,0.680092,-0.0421106,10,20,30,40,5.000000
1.260000,0.0715131,0.680092,-0.0427109,10,20,30,40,5.000000
1.270000,0.0715131,0.680092,-0.0433144,10,20,30,40,5.000000
1.280000,0.0715131,0.680092,-0.0439209,10,20,30,40,5.000000
1.290000,0.0715131,0.680092,-0.0445304,10,20,30,40,5.000000
1.300000,0.0715131,0.680092,-0.0451429,10,20,30,40,5.000000
1.310000,0.0715131,0.680092,-0.0457584,10,20,30,40,5.000000
1.320000,0.0715131,0.680092,-0.0463769,10,20,30,40,5.000000
1.330000,0.0715131,0.680092,-0.0469983,10,20,30,40,5.000000
1.340000,0.0715131,0.680092,-0.0476226,10,20,30,40,5.000000
1.350000,0.0715131,0.680092,-0.0482499,10,20,30,40,5.000000
1.360000,0.0715131,0.680092,-0.04888,10,20,30,40,5.000000
1.370000,0.0715131,0.680092,-0.049513,10,20,30,40,5.000000
1.380000,0.0715131,0.680092,-0.0501488,10,20,30,40,5.000000
1.390000,0.0715131,0.680092,-0.0507875,10,20,30,40,5.000000
1.400000,0.0715131,0.680092,-0.051429,10,20,30,40,5.000000
1.410000,0.0715131,0.680092,-0.0520733,10,20,30,40,5.000000
1.420000,0.0715131,0.680092,-0.0527203,10,20,30,40,5.000000
1.430000,0.0715131,0.680092,-0.0533701,10,20,30,40,5.000000
1.440000,0.0715131,0.680092,-0.0540226,10,20,30,40,5.000000
1.450000,0.0715131,0.680092,-0.0546778,10,20,30,40,5.000000
1.460000,0.0715131,0.680092,-0.0553358,10,20,30,40,5.000000
1.470000,0.0715131,0.680092,-0.0559964,10,20,30,40,5.000000
1.480000,0.0715131,0.680092,-0.0566596,10,20,30,40,5.000000
1.490000,0.0715131,0.680092,-0.0573255,10,20,30,40,5.000000
1.500000,0.0715131,0.680092,-0.0579941,10,20,30,40,5.000000
1.510000,0.0715131,0.680092,-0.0586652,10,20,30,40,5.000000
1.520000,0.0715131,0.680092,-0.0593389,10,20,30,40,5.000000
1.530000,0.0715131,0.680092,-0.0600152,10,20,30,40,5.000000
1.540000,0.0715131,0.680092,-0.060694,10,20,30,40,5.000000
1.550000,0.0715131,0.680092,-0.0613754,10,20,30,40,5.000000
1.560000,0.0715131,0.680092,-0.0620593,10,20,30,40,5.000000
1.570000,0.0715131,0.680092,-0.0627457,10,20,30,40,5.000000
1.580000,0.0715131,0.680092,-0.0634346,10,20,30,40,5.000000
1.590000,0.0715131,0.680092,-0.0641259,10,20,30,40,5.000000
1.600000,0.0715131,0.680092,-0.0648197,10,20,30,40,5.000000
1.610000,0.0715131,0.680092,-0.0655159,10,20,30,40,5.000000
1.620000,0.0715131,0.680092,-0.0662146,10,20,30,40,5.000000
1.630000,0.0715131,0.680092,-0.0669156,10,20,30,40,5.000000
1.640000,0.0715131,0.680092,-0.067619,10,20,30,40,5.000000
1.650000,0.0715131,0.680092,-0.0683248,10,20,30,40,5.000000
1.660000,0.0715131,0.680092,-0.069033,10,20,30,40,5.000000
1.670000,0.0715131,0.680092,-0.0697434,10,20,30,40,5.000000
