0.000000,0.911442,0.0601168,0,10,20,30,40,0.000000
0.010000,0.911442,0.0601168,0,10,20,30,40,5.000000
0.020000,0.911442,0.0601168,0,10,20,30,40,5.000000
0.030000,0.911442,0.0601168,-9.11442e-05,10,20,30,40,5.000000
0.040000,0.911442,0.0601168,-0.000273378,10,20,30,40,5.000000
0.050000,0.911442,0.0601168,-0.000546646,10,20,30,40,5.000000
0.060000,0.911442,0.0601168,-0.000910894,10,20,30,40,5.000000
0.070000,0.911442,0.0601168,-0.00136607,10,20,30,40,5.000000
0.080000,0.911442,0.0601168,-0.00191211,10,20,30,40,5.000000
0.090000,0.911442,0.0601168,-0.00254897,10,20,30,40,5.000000
0.100000,0.911442,0.0601168,-0.00327659,10,20,30,40,5.000000
0.110000,0.911442,0.0601168,-0.00409492,10,20,30,40,5.000000
0.120000,0.911442,0.0601168,-0.0050039,10,20,30,40,5.000000
0.130000,0.911442,0.0601168,-0.00600348,10,20,30,40,5.000000
0.140000,0.911442,0.0601168,-0.0070936,10,20,30,40,5.000000
0.150000,0.911442,0.0601168,-0.00827421,10,20,30,40,5.000000
0.160000,0.911442,0.0601168,-0.00954525,10,20,30,40,5.000000
0.170000,0.911442,0.0601168,-0.0109067,10,20,30,40,5.000000
0.180000,0.911442,0.0601168,-0.0123584,10,20,30,40,5.000000
0.190000,0.911442,0.0601168,-0.0139004,10,20,30,40,5.000000
0.200000,0.911442,0.0601168,-0.0155327,10,20,30,40,5.000000
0.210000,0.911442,0.0601168,-0.0172551,10,20,30,40,5.000000
0.220000,0.911442,0.0601168,-0.0190676,10,20,30,40,5.000000
0.230000,0.911442,0.0601168,-0.0209702,10,20,30,40,5.000000
0.240000,0.911442,0.0601168,-0.0229627,10,20,30,40,5.000000
0.250000,0.911442,0.0601168,-0.0250452,10,20,30,40,5.000000
0.260000,0.911442,0.0601168,-0.0272176,10,20,30,40,5.000000
0.270000,0.911442,0.0601168,-0.0294799,10,20,30,40,5.000000
0.280000,0.911442,0.0601168,-0.0318319,10,20,30,40,5.000000
0.290000,0.911442,0.0601168,-0.0342737,10,20,30,40,5.000000
0.300000,0.911442,0.0601168,-0.0368051,10,20,30,40,5.000000
0.310000,0.911442,0.0601168,-0.0394262,10,20,30,40,5.000000
0.320000,0.911442,0.0601168,-0.0421368,10,20,30,40,5.000000
0.330000,0.911442,0.0601168,-0.0449369,10,20,30,40,5.000000
0.340000,0.911442,0.0601168,-0.0478265,10,20,30,40,5.000000
0.350000,0.911442,0.0601168,-0.0508055,10,20,30,40,5.000000
0.360000,0.911442,0.0601168,-0.0538739,10,20,30,40,5.000000
0.370000,0.911442,0.0601168,-0.0570315,10,20,30,40,5.000000
0.380000,0.911442,0.0601168,-0.0602784,10,20,30,40,5.000000
0.390000,0.911442,0.0601168,-0.0636145,10,20,30,40,5.000000
0.400000,0.911442,0.0601168,-0.0670398,10,20,30,40,5.000000
0.410000,0.911442,0.0601168,-0.0705541,10,20,30,40,5.000000
0.420000,0.911442,0.0601168,-0.0741574,10,20,30,40,5.000000
0.430000,0.911442,0.0601168,-0.0778498,10,20,30,40,5.000000
0.440000,0.911442,0.0601168,-0.081631,10,20,30,40,5.000000
0.450000,0.911442,0.0601168,-0.0855012,10,20,30,40,5.000000
0.460000,0.911442,0.0601168,-0.0894601,10,20,30,40,5.000000
0.470000,0.911442,0.0601168,-0.0935078,10,20,30,40,5.000000
0.480000,0.911442,0.0601168,-0.0976442,10,20,30,40,5.000000
0.490000,0.911442,0.0601168,-0.101869,10,20,30,40,5.000000
0.500000,0.911442,0.0601168,-0.106183,10,20,30,40,5.000000
0.510000,0.911442,0.0601168,-0.110585,10,20,30,40,5.000000
0.520000,0.911442,0.0601168,-0.115076,10,20,30,40,5.000000
0.530000,0.911442,0.0601168,-0.119655,10,20,30,40,5.000000
0.540000,0.911442,0.0601168,-0.124323,10,20,30,40,5.000000
0.550000,0.911442,0.0601168,-0.129079,10,20,30,40,5.000000
0.560000,0.911442,0.0601168,-0.133923,10,20,30,40,5.000000
0.570000,0.911442,0.0601168,-0.138855,10,20,30,40,5.000000
0.580000,0.911442,0.0601168,-0.143876,10,20,30,40,5.000000
0.590000,0.911442,0.0601168,-0.148984,10,20,30,40,5.000000
0.600000,0.911442,0.0601168,-0.154181,10,20,30,40,5.000000
0.610000,0.911442,0.0601168,-0.159466,10,20,30,40,5.000000
0.620000,0.911442,0.0601168,-0.164839,10,20,30,40,5.000000
0.630000,0.911442,0.0601168,-0.1703,10,20,30,40,5.000000
0.640000,0.911442,0.0601168,-0.175848,10,20,30,40,5.000000
0.650000,0.911442,0.0601168,-0.181485,10,20,30,40,5.000000
0.660000,0.911442,0.0601168,-0.187209,10,20,30,40,5.000000
0.670000,0.911442,0.0601168,-0.19302,10,20,30,40,5.000000
0.680000,0.911442,0.0601168,-0.19892,10,20,30,40,5.000000
0.690000,0.911442,0.0601168,-0.204907,10,20,30,40,5.000000
0.700000,0.911442,0.0601168,-0.210982,10,20,30,40,5.000000
0.710000,0.911442,0.0601168,-0.217144,10,20,30,40,5.000000
0.720000,0.911442,0.0601168,-0.223393,10,20,30,40,5.000000
0.730000,0.911442,0.0601168,-0.22973,10,20,30,40,5.000000
0.740000,0.911442,0.0601168,-0.236155,10,20,30,40,5.000000
0.750000,0.911442,0.0601168,-0.242666,10,20,30,40,5.000000
0.760000,0.911442,0.0601168,-0.249265,10,20,30,40,5.000000
0.770000,0.911442,0.0601168,-0.255951,10,20,30,40,5.000000
0.780000,0.911442,0.0601168,-0.262724,10,20,30,40,5.000000
0.790000,0.911442,0.0601168,-0.269584,10,20,30,40,5.000000
0.800000,0.911442,0.0601168,-0.276531,10,20,30,40,5.000000
0.810000,0.911442,0.0601168,-0.283565,10,20,30,40,5.000000
0.820000,0.911442,0.0601168,-0.290686,10,20,30,40,5.000000
0.830000,0.911442,0.0601168,-0.297894,10,20,30,40,5.000000
0.840000,0.911442,0.0601168,-0.305189,10,20,30,40,5.000000
0.850000,0.911442,0.0601168,-0.312571,10,20,30,40,5.000000
0.860000,0.911442,0.0601168,-0.320039,10,20,30,40,5.000000
0.870000,0.911442,0.0601168,-0.327594,10,20,30,40,5.000000
0.880000,0.911442,0.0601168,-0.335235,10,20,30,40,5.000000
0.890000,0.911442,0.0601168,-0.342963,10,20,30,40,5.000000
0.900000,0.911442,0.0601168,-0.350778,10,20,30,40,5.000000
0.910000,0.911442,0.0601168,-0.358679,10,20,30,40,5.000000
0.920000,0.911442,0.0601168,-0.366666,10,20,30,40,5.000000
0.930000,0.911442,0.0601168,-0.37474,10,20,30,40,5.000000
0.940000,0.911442,0.0601168,-0.3829,10,20,30,40,5.000000
0.950000,0.911442,0.0601168,-0.391146,10,20,30,40,5.000000
0.960000,0.911442,0.0601168,-0.399478,10,20,30,40,5.000000
0.970000,0.911442,0.0601168,-0.407897,10,20,30,40,5.000000
0.980000,0.911442,0.0601168,-0.416401,10,20,30,40,5.000000
0.990000,0.911442,0.0601168,-0.424992,10,20,30,40,5.000000
1.000000,0.911442,0.0601168,-0.433669,10,20,30,40,5.000000
1.010000,0.911442,0.0601168,-0.442431,10,20,30,40,5.000000
1.020000,0.911442,0.0601168,-0.45128,10,20,30,40,5.000000
1.030000,0.911442,0.0601168,-0.460214,10,20,30,40,5.000000
1.040000,0.911442,0.0601168,-0.469234,10,20,30,40,5.000000
1.050000,0.911442,0.0601168,-0.47834,10,20,30,40,5.000000
1.060000,0.911442,0.0601168,-0.487531,10,20,30,40,5.000000
1.070000,0.911442,0.0601168,-0.496808,10,20,30,40,5.000000
1.080000,0.911442,0.0601168,-0.506171,10,20,30,40,5.000000
1.090000,0.911442,0.0601168,-0.515619,10,20,30,40,5.000000
1.100000,0.911442,0.0601168,-0.525153,10,20,30,40,5.000000
1.110000,0.911442,0.0601168,-0.534772,10,20,30,40,5.000000
1.120000,0.911442,0.0601168,-0.544476,10,20,30,40,5.000000
1.130000,0.911442,0.0601168,-0.554266,10,20,30,40,5.000000
1.140000,0.911442,0.0601168,-0.564141,10,20,30,40,5.000000
1.150000,0.911442,0.0601168,-0.574101,10,20,30,40,5.000000
1.160000,0.911442,0.0601168,-0.584146,10,20,30,40,5.000000
1.170000,0.911442,0.0601168,-0.594276,10,20,30,40,5.000000
1.180000,0.911442,0.0601168,-0.604492,10,20,30,40,5.000000
1.190000,0.911442,0.0601168,-0.614792,10,20,30,40,5.000000
1.200000,0.911442,0.0601168,-0.625178,10,20,30,40,5.000000
1.210000,0.911442,0.0601168,-0.635648,10,20,30,40,5.000000
1.220000,0.911442,0.0601168,-0.646203,10,20,30,40,5.000000
1.230000,0.911442,0.0601168,-0.656843,10,20,30,40,5.000000
1.240000,0.911442,0.0601168,-0.667568,10,20,30,40,5.000000
1.250000,0.911442,0.0601168,-0.678377,10,20,30,40,5.000000
1.260000,0.911442,0.0601168,-0.689271,10,20,30,40,5.000000
1.270000,0.911442,0.0601168,-0.70025,10,20,30,40,5.000000
1.280000,0.911442,0.0601168,-0.711313,10,20,30,40,5.000000
1.290000,0.911442,0.0601168,-0.722461,10,20,30,40,5.000000
1.300000,0.911442,0.0601168,-0.733693,10,20,30,40,5.000000
1.310000,0.911442,0.0601168,-0.74501,10,20,30,40,5.000000
1.320000,0.911442,0.0601168,-0.756411,10,20,30,40,5.000000
1.330000,0.911442,0.0601168,-0.767896,10,20,30,40,5.000000
1.340000,0.911442,0.0601168,-0.779465,10,20,30,40,5.000000
1.350000,0.911442,0.0601168,-0.791119,10,20,30,40,5.000000
1.360000,0.911442,0.0601168,-0.802856,10,20,30,40,5.000000
1.370000,0.911442,0.0601168,-0.814678,10,20,30,40,5.000000
1.380000,0.911442,0.0601168,-0.826584,10,20,30,40,5.000000
1.390000,0.911442,0.0601168,-0.838574,10,20,30,40,5.000000
