0.000000,0.867106,0.18401,0,10,20,30,40,1.000000
0.010000,0.867106,0.18401,0,10,20,30,40,6.000000
0.020000,0.867106,0.18401,0,10,20,30,40,6.000000
0.030000,0.867106,0.18401,-8.67106e-05,10,20,30,40,6.000000
0.040000,0.867106,0.18401,-0.000259972,10,20,30,40,6.000000
0.050000,0.867106,0.18401,-0.000519626,10,20,30,40,6.000000
0.060000,0.867106,0.18401,-0.000865512,10,20,30,40,6.000000
0.070000,0.867106,0.18401,-0.00129747,10,20,30,40,6.000000
0.080000,0.867106,0.18401,-0.00181535,10,20,30,40,6.000000
0.090000,0.867106,0.18401,-0.00241898,10,20,30,40,6.000000
0.100000,0.867106,0.18401,-0.00310822,10,20,30,40,6.000000
0.110000,0.867106,0.18401,-0.00388289,10,20,30,40,6.000000
0.120000,0.867106,0.18401,-0.00474285,10,20,30,40,6.000000
0.130000,0.867106,0.18401,-0.00568794,10,20,30,40,6.000000
0.140000,0.867106,0.18401,-0.006718,10,20,30,40,6.000000
0.150000,0.867106,0.18401,-0.00783288,10,20,30,40,6.000000
0.160000,0.867106,0.18401,-0.00903242,10,20,30,40,6.000000
0.170000,0.867106,0.18401,-0.0103165,10,20,30,40,6.000000
0.180000,0.867106,0.18401,-0.0116848,10,20,30,40,6.000000
0.190000,0.867106,0.18401,-0.0131374,10,20,30,40,6.000000
0.200000,0.867106,0.18401,-0.014674,10,20,30,40,6.000000
0.210000,0.867106,0.18401,-0.0162945,10,20,30,40,6.000000
0.220000,0.867106,0.18401,-0.0179988,10,20,30,40,6.000000
0.230000,0.867106,0.18401,-0.0197866,10,20,30,40,6.000000
0.240000,0.867106,0.18401,-0.0216578,10,20,30,40,6.000000
0.250000,0.867106,0.18401,-0.0236123,10,20,30,40,6.000000
0.260000,0.867106,0.18401,-0.0256499,10,20,30,40,6.000000
0.270000,0.867106,0.18401,-0.0277705,10,20,30,40,6.000000
0.280000,0.867106,0.18401,-0.0299738,10,20,30,40,6.000000
0.290000,0.867106,0.18401,-0.0322599,10,20,30,40,6.000000
0.300000,0.867106,0.18401,-0.0346284,10,20,30,40,6.000000
0.310000,0.867106,0.18401,-0.0370793,10,20,30,40,6.000000
0.320000,0.867106,0.18401,-0.0396124,10,20,30,40,6.000000
0.330000,0.867106,0.18401,-0.0422275,10,20,30,40,6.000000
0.340000,0.867106,0.18401,-0.0449246,10,20,30,40,6.000000
0.350000,0.867106,0.18401,-0.0477033,10,20,30,40,6.000000
0.360000,0.867106,0.18401,-0.0505637,10,20,30,40,6.000000
0.370000,0.867106,0.18401,-0.0535055,10,20,30,40,6.000000
0.380000,0.867106,0.18401,-0.0565287,10,20,30,40,6.000000
0.390000,0.867106,0.18401,-0.0596329,10,20,30,40,6.000000
0.400000,0.867106,0.18401,-0.0628182,10,20,30,40,6.000000
0.410000,0.867106,0.18401,-0.0660843,10,20,30,40,6.000000
0.420000,0.867106,0.18401,-0.0694312,10,20,30,40,6.000000
0.430000,0.867106,0.18401,-0.0728585,10,20,30,40,6.000000
0.440000,0.867106,0.18401,-0.0763663,10,20,30,40,6.000000
0.450000,0.867106,0.18401,-0.0799544,10,20,30,40,6.000000
0.460000,0.867106,0.18401,-0.0836225,10,20,30,40,6.000000
0.470000,0.867106,0.18401,-0.0873706,10,20,30,40,6.000000
0.480000,0.867106,0.18401,-0.0911985,10,20,30,40,6.000000
0.490000,0.867106,0.18401,-0.0951061,10,20,30,40,6.000000
0.500000,0.867106,0.18401,-0.0990932,10,20,30,40,6.000000
0.510000,0.867106,0.18401,-0.10316,10,20,30,40,6.000000
