0.000000,0.932674,0.206825,0,10,20,30,40,1.000000
0.010000,0.932674,0.206825,0,10,20,30,40,6.000000
0.020000,0.932674,0.206825,0,10,20,30,40,6.000000
0.030000,0.932674,0.206825,-9.32674e-05,10,20,30,40,6.000000
0.040000,0.932674,0.206825,-0.000279609,10,20,30,40,6.000000
0.050000,0.932674,0.206825,-0.000558833,10,20,30,40,6.000000
0.060000,0.932674,0.206825,-0.000930747,10,20,30,40,6.000000
0.070000,0.932674,0.206825,-0.00139516,10,20,30,40,6.000000
0.080000,0.932674,0.206825,-0.00195188,10,20,30,40,6.000000
0.090000,0.932674,0.206825,-0.00260071,10,20,30,40,6.000000
0.100000,0.932674,0.206825,-0.00334147,10,20,30,40,6.000000
0.110000,0.932674,0.206825,-0.00417397,10,20,30,40,6.000000
0.120000,0.932674,0.206825,-0.00509801,10,20,30,40,6.000000
0.130000,0.932674,0.206825,-0.00611341,10,20,30,40,6.000000
0.140000,0.932674,0.206825,-0.00721997,10,20,30,40,6.000000
0.150000,0.932674,0.206825,-0.00841752,10,20,30,40,6.000000
0.160000,0.932674,0.206825,-0.00970585,10,20,30,40,6.000000
0.170000,0.932674,0.206825,-0.0110848,10,20,30,40,6.000000
0.180000,0.932674,0.206825,-0.0125541,10,20,30,40,6.000000
0.190000,0.932674,0.206825,-0.0141137,10,20,30,40,6.000000
0.200000,0.932674,0.206825,-0.0157633,10,20,30,40,6.000000
0.210000,0.932674,0.206825,-0.0175028,10,20,30,40,6.000000
0.220000,0.932674,0.206825,-0.019332,10,20,30,40,6.000000
0.230000,0.932674,0.206825,-0.0212506,10,20,30,40,6.000000
0.240000,0.932674,0.206825,-0.0232585,10,20,30,40,6.000000
0.250000,0.932674,0.206825,-0.0253556,10,20,30,40,6.000000
0.260000,0.932674,0.206825,-0.0275416,10,20,30,40,6.000000
0.270000,0.932674,0.206825,-0.0298163,10,20,30,40,6.000000
0.280000,0.932674,0.206825,-0.0321796,10,20,30,40,6.000000
0.290000,0.932674,0.206825,-0.0346312,10,20,30,40,6.000000
0.300000,0.932674,0.206825,-0.0371711,10,20,30,40,6.000000
0.310000,0.932674,0.206825,-0.039799,10,20,30,40,6.000000
0.320000,0.932674,0.206825,-0.0425147,10,20,30,40,6.000000
0.330000,0.932674,0.206825,-0.045318,10,20,30,40,6.000000
0.340000,0.932674,0.206825,-0.0482089,10,20,30,40,6.000000
0.350000,0.932674,0.206825,-0.051187,10,20,30,40,6.000000
0.360000,0.932674,0.206825,-0.0542522,10,20,30,40,6.000000
0.370000,0.932674,0.206825,-0.0574044,10,20,30,40,6.000000
0.380000,0.932674,0.206825,-0.0606433,10,20,30,40,6.000000
0.390000,0.932674,0.206825,-0.0639687,10,20,30,40,6.000000
0.400000,0.932674,0.206825,-0.0673806,10,20,30,40,6.000000
0.410000,0.932674,0.206825,-0.0708787,10,20,30,40,6.000000
0.420000,0.932674,0.206825,-0.0744628,10,20,30,40,6.000000
0.430000,0.932674,0.206825,-0.0781327,10,20,30,40,6.000000
0.440000,0.932674,0.206825,-0.0818884,10,20,30,40,6.000000
0.450000,0.932674,0.206825,-0.0857295,10,20,30,40,6.000000
0.460000,0.932674,0.206825,-0.089656,10,20,30,40,6.000000
0.470000,0.932674,0.206825,-0.0936676,10,20,30,40,6.000000
0.480000,0.932674,0.206825,-0.0977641,10,20,30,40,6.000000
0.490000,0.932674,0.206825,-0.101945,10,20,30,40,6.000000
0.500000,0.932674,0.206825,-0.106211,10,20,30,40,6.000000
0.510000,0.932674,0.206825,-0.110562,10,20,30,40,6.000000
0.520000,0.932674,0.206825,-0.114997,10,20,30,40,6.000000
0.530000,0.932674,0.206825,-0.119515,10,20,30,40,6.000000
0.540000,0.932674,0.206825,-0.124118,10,20,30,40,6.000000
0.550000,0.932674,0.206825,-0.128805,10,20,30,40,6.000000
0.560000,0.932674,0.206825,-0.133575,10,20,30,40,6.000000
0.570000,0.932674,0.206825,-0.138428,10,20,30,40,6.000000
0.580000,0.932674,0.206825,-0.143365,10,20,30,40,6.000000
0.590000,0.932674,0.206825,-0.148384,10,20,30,40,6.000000
0.600000,0.932674,0.206825,-0.153487,10,20,30,40,6.000000
0.610000,0.932674,0.206825,-0.158672,10,20,30,40,6.000000
0.620000,0.932674,0.206825,-0.16394,10,20,30,40,6.000000
0.630000,0.932674,0.206825,-0.169291,10,20,30,40,6.000000
0.640000,0.932674,0.206825,-0.174723,10,20,30,40,6.000000
0.650000,0.932674,0.206825,-0.180237,10,20,30,40,6.000000
0.660000,0.932674,0.206825,-0.185834,10,20,30,40,6.000000
0.670000,0.932674,0.206825,-0.191512,10,20,30,40,6.000000
0.680000,0.932674,0.206825,-0.197271,10,20,30,40,6.000000
0.690000,0.932674,0.206825,-0.203112,10,20,30,40,6.000000
0.700000,0.932674,0.206825,-0.209034,10,20,30,40,6.000000
0.710000,0.932674,0.206825,-0.215038,10,20,30,40,6.000000
0.720000,0.932674,0.206825,-0.221121,10,20,30,40,6.000000
0.730000,0.932674,0.206825,-0.227286,10,20,30,40,6.000000
0.740000,0.932674,0.206825,-0.233531,10,20,30,40,6.000000
0.750000,0.932674,0.206825,-0.239857,10,20,30,40,6.000000
0.760000,0.932674,0.206825,-0.246263,10,20,30,40,6.000000
0.770000,0.932674,0.206825,-0.252748,10,20,30,40,6.000000
0.780000,0.932674,0.206825,-0.259314,10,20,30,40,6.000000
0.790000,0.932674,0.206825,-0.265959,10,20,30,40,6.000000
0.800000,0.932674,0.206825,-0.272684,10,20,30,40,6.000000
0.810000,0.932674,0.206825,-0.279488,10,20,30,40,6.000000
0.820000,0.932674,0.206825,-0.286371,10,20,30,40,6.000000
0.830000,0.932674,0.206825,-0.293334,10,20,30,40,6.000000
0.840000,0.932674,0.206825,-0.300375,10,20,30,40,6.000000
0.850000,0.932674,0.206825,-0.307495,10,20,30,40,6.000000
0.860000,0.932674,0.206825,-0.314693,10,20,30,40,6.000000
0.870000,0.932674,0.206825,-0.32197,10,20,30,40,6.000000
0.880000,0.932674,0.206825,-0.329325,10,20,30,40,6.000000
0.890000,0.932674,0.206825,-0.336759,10,20,30,40,6.000000
0.900000,0.932674,0.206825,-0.34427,10,20,30,40,6.000000
0.910000,0.932674,0.206825,-0.351858,10,20,30,40,6.000000
0.920000,0.932674,0.206825,-0.359525,10,20,30,40,6.000000
0.930000,0.932674,0.206825,-0.367268,10,20,30,40,6.000000
0.940000,0.932674,0.206825,-0.375089,10,20,30,40,6.000000
0.950000,0.932674,0.206825,-0.382987,10,20,30,40,6.000000
0.960000,0.932674,0.206825,-0.390963,10,20,30,40,6.000000
0.970000,0.932674,0.206825,-0.399014,10,20,30,40,6.000000
0.980000,0.932674,0.206825,-0.407143,10,20,30,40,6.000000
0.990000,0.932674,0.206825,-0.415348,10,20,30,40,6.000000
1.000000,0.932674,0.206825,-0.423629,10,20,30,40,6.000000
1.010000,0.932674,0.206825,-0.431986,10,20,30,40,6.000000
1.020000,0.932674,0.206825,-0.440419,10,20,30,40,6.000000
1.030000,0.932674,0.206825,-0.448928,10,20,30,40,6.000000
1.040000,0.932674,0.206825,-0.457513,10,20,30,40,6.000000
1.050000,0.932674,0.206825,-0.466174,10,20,30,40,6.000000
1.060000,0.932674,0.206825,-0.474909,10,20,30,40,6.000000
1.070000,0.932674,0.206825,-0.48372,10,20,30,40,6.000000
1.080000,0.932674,0.206825,-0.492606,10,20,30,40,6.000000
1.090000,0.932674,0.206825,-0.501567,10,20,30,40,6.000000
1.100000,0.932674,0.206825,-0.510602,10,20,30,40,6.000000
1.110000,0.932674,0.206825,-0.519712,10,20,30,40,6.000000
1.120000,0.932674,0.206825,-0.528897,10,20,30,40,6.000000
1.130000,0.932674,0.206825,-0.538156,10,20,30,40,6.000000
1.140000,0.932674,0.206825,-0.547489,10,20,30,40,6.000000
1.150000,0.932674,0.206825,-0.556895,10,20,30,40,6.000000
1.160000,0.932674,0.206825,-0.566376,10,20,30,40,6.000000
1.170000,0.932674,0.206825,-0.57593,10,20,30,40,6.000000
1.180000,0.932674,0.206825,-0.585558,10,20,30,40,6.000000
1.190000,0.932674,0.206825,-0.59526,10,20,30,40,6.000000
1.200000,0.932674,0.206825,-0.605034,10,20,30,40,6.000000
1.210000,0.932674,0.206825,-0.614881,10,20,30,40,6.000000
1.220000,0.932674,0.206825,-0.624802,10,20,30,40,6.000000
1.230000,0.932674,0.206825,-0.634795,10,20,30,40,6.000000
1.240000,0.932674,0.206825,-0.644861,10,20,30,40,6.000000
1.250000,0.932674,0.206825,-0.654999,10,20,30,40,6.000000
1.260000,0.932674,0.206825,-0.665209,10,20,30,40,6.000000
1.270000,0.932674,0.206825,-0.675492,10,20,30,40,6.000000
1.280000,0.932674,0.206825,-0.685846,10,20,30,40,6.000000
1.290000,0.932674,0.206825,-0.696273,10,20,30,40,6.000000
1.300000,0.932674,0.206825,-0.706771,10,20,30,40,6.000000
1.310000,0.932674,0.206825,-0.717341,10,20,30,40,6.000000
1.320000,0.932674,0.206825,-0.727982,10,20,30,40,6.000000
1.330000,0.932674,0.206825,-0.738694,10,20,30,40,6.000000
1.340000,0.932674,0.206825,-0.749478,10,20,30,40,6.000000
1.350000,0.932674,0.206825,-0.760332,10,20,30,40,6.000000
1.360000,0.932674,0.206825,-0.771257,10,20,30,40,6.000000
1.370000,0.932674,0.206825,-0.782253,10,20,30,40,6.000000
1.380000,0.932674,0.206825,-0.79332,10,20,30,40,6.000000
1.390000,0.932674,0.206825,-0.804457,10,20,30,40,6.000000
1.400000,0.932674,0.206825,-0.815664,10,20,30,40,6.000000
1.410000,0.932674,0.206825,-0.826941,10,20,30,40,6.000000
1.420000,0.932674,0.206825,-0.838288,10,20,30,40,6.000000
1.430000,0.932674,0.206825,-0.849705,10,20,30,40,6.000000
1.440000,0.932674,0.206825,-0.861192,10,20,30,40,6.000000
1.450000,0.932674,0.206825,-0.872748,10,20,30,40,6.000000
1.460000,0.932674,0.206825,-0.884373,10,20,30,40,6.000000
1.470000,0.932674,0.206825,-0.896068,10,20,30,40,6.000000
1.480000,0.932674,0.206825,-0.907832,10,20,30,40,6.000000
1.490000,0.932674,0.206825,-0.919664,10,20,30,40,6.000000
1.500000,0.932674,0.206825,-0.931566,10,20,30,40,6.000000
1.510000,0.932674,0.206825,-0.943536,10,20,30,40,6.000000
1.520000,0.932674,0.206825,-0.955574,10,20,30,40,6.000000
1.530000,0.932674,0.206825,-0.967682,10,20,30,40,6.000000
1.540000,0.932674,0.206825,-0.979857,10,20,30,40,6.000000
1.550000,0.932674,0.206825,-0.9921,10,20,30,40,6.000000
1.560000,0.932674,0.206825,-1.00441,10,20,30,40,6.000000
