0.000000,45.1884,283.314,1000,1,0,0.000000
0.010000,45.1884,283.314,1000,1,0.034811,0.034811
0.020000,45.1884,283.314,1097.31,1,0.0694909,0.069491
0.030000,45.1884,283.314,1190.35,1,0.115015,0.115015
0.040000,45.1884,283.314,1278.88,1,0.171782,0.171782
0.050000,45.1884,283.314,1361.52,1,0.240019,0.240019
0.060000,45.1884,283.314,1438.18,1,0.319613,0.319613
0.070000,45.1884,283.314,1508.99,1,0.410274,0.410274
0.080000,45.1884,283.314,1574.15,1,0.511582,0.511582
0.090000,45.1884,283.314,1633.88,1,0.623013,0.623013
0.100000,45.1884,283.314,1688.2,1,0.74397,0.743970
0.110000,45.1884,283.314,1737.27,1,0.873752,0.873752
0.120000,45.1884,283.314,1781.45,1,1.0116,1.011601
0.130000,45.1884,283.314,1821.14,1,1.15675,1.156754
0.140000,45.1884,283.314,1856.7,1,1.30846,1.308458
0.150000,45.1884,283.314,1888.48,1,1.46599,1.465987
0.160000,45.1884,283.314,1916.84,1,1.62864,1.628644
0.170000,45.1884,283.314,1942.09,1,1.79577,1.795774
0.180000,45.1884,283.314,1964.53,1,1.96677,1.966772
0.190000,45.1884,283.314,1984.35,1,2.14169,2.141692
0.200000,45.1884,283.314,2001.81,1,2.32003,2.320028
0.210000,45.1884,283.314,2017.13,1,2.50131,2.501313
0.220000,45.1884,283.314,2030.46,1,2.68512,2.685120
0.230000,45.1884,283.314,2042,1,2.87104,2.871037
0.240000,45.1884,283.314,2051.97,1,3.0587,3.058696
0.250000,45.1884,283.314,2060.55,1,3.24777,3.247769
0.260000,45.1884,283.314,2067.9,1,3.43796,3.437959
0.270000,45.1884,283.314,2074.16,1,3.62901,3.629007
0.280000,45.1884,283.314,2079.47,1,3.82068,3.820678
0.290000,45.1884,283.314,2083.93,1,4.01277,4.012769
0.300000,45.1884,283.314,2087.78,1,4.20457,4.204569
0.310000,45.1884,283.314,2091.12,1,4.39588,4.395879
0.320000,45.1884,283.314,2094.01,1,4.58659,4.586586
0.330000,45.1884,283.314,2096.5,1,4.77659,4.776594
0.340000,45.1884,283.314,2098.65,1,4.96582,4.965819
0.350000,45.1884,283.314,2100.49,1,5.15419,5.154190
0.360000,45.1884,283.314,2102.07,1,5.34165,5.341645
0.370000,45.1884,283.314,2103.42,1,5.52813,5.528131
0.380000,45.1884,283.314,2104.57,1,5.7136,5.713604
0.390000,45.1884,283.314,2105.54,1,5.89802,5.898025
0.400000,45.1884,283.314,2106.47,1,6.08117,6.081169
0.410000,45.1884,283.314,2107.57,1,6.26268,6.262683
0.420000,45.1884,283.314,2108.8,1,6.44263,6.442625
0.430000,45.1884,283.314,2110.16,1,6.62105,6.621049
0.440000,45.1884,283.314,2111.61,1,6.798,6.798002
0.450000,45.1884,283.314,2113.15,1,6.97352,6.973524
0.460000,45.1884,283.314,2114.76,1,7.14766,7.147655
0.470000,45.1884,283.314,2116.43,1,7.32043,7.320428
0.480000,45.1884,283.314,2118.14,1,7.49187,7.491874
0.490000,45.1884,283.314,2119.9,1,7.66202,7.662020
0.500000,45.1884,283.314,2121.68,1,7.83089,7.830892
0.510000,45.1884,350,2123.49,1,7.99851,7.998513
0.520000,45.1884,350,2125.43,1,8.16053,8.160527
0.530000,45.1884,350,2127.47,1,8.32095,8.320953
0.540000,45.1884,350,2129.6,1,8.47984,8.479841
0.550000,45.1884,350,2131.8,1,8.63724,8.637237
0.560000,45.1884,350,2134.05,1,8.79318,8.793180
0.570000,45.1884,350,2136.35,1,8.94771,8.947707
0.580000,45.1884,350,2138.68,1,9.10085,9.100852
0.590000,45.1884,350,2141.04,1,9.25265,9.252646
0.600000,45.1884,350,2143.41,1,9.40311,9.403114
0.610000,45.1884,350,2145.8,1,9.55228,9.552284
0.620000,45.1884,350,2148.19,1,9.70018,9.700178
0.630000,45.1884,350,2150.59,1,9.84682,9.846819
0.640000,45.1884,350,2152.99,1,9.99223,9.992226
0.650000,45.1884,350,2155.45,1,10.1363,10.136301
0.660000,45.1884,350,2158.12,1,10.2789,10.278875
0.670000,45.1884,350,2160.94,1,10.42,10.420025
0.680000,45.1884,350,2163.89,1,10.5598,10.559815
0.690000,45.1884,350,2166.94,1,10.6983,10.698303
0.700000,45.1884,350,2170.08,1,10.8355,10.835537
0.710000,45.1884,350,2173.28,1,10.9716,10.971562
0.720000,45.1884,350,2176.53,1,11.1064,11.106416
0.730000,45.1884,350,2179.81,1,11.2401,11.240134
0.740000,45.1884,350,2183.13,1,11.3727,11.372745
0.750000,45.1884,350,2186.45,1,11.5043,11.504278
0.760000,45.1884,350,2189.79,1,11.6348,11.634757
0.770000,45.1884,350,2193.13,1,11.7642,11.764205
0.780000,45.1884,350,2196.47,1,11.8926,11.892641
0.790000,45.1884,350,2199.8,1,12.0201,12.020085
0.800000,45.1884,350,2203.11,1,12.1466,12.146553
0.810000,45.1884,350,2206.41,1,12.2721,12.272062
0.820000,45.1884,350,2209.78,1,12.3965,12.396511
0.830000,45.1884,350,2213.32,1,12.5198,12.519766
0.840000,45.1884,350,2216.98,1,12.6419,12.641895
0.850000,45.1884,350,2220.76,1,12.763,12.762954
0.860000,45.1884,350,2224.62,1,12.883,12.882992
0.870000,45.1884,350,2228.54,1,13.002,13.002050
0.880000,45.1884,350,2232.5,1,13.1202,13.120164
0.890000,45.1884,350,2236.49,1,13.2374,13.237367
0.900000,45.1884,350,2240.51,1,13.3537,13.353685
0.910000,45.1884,350,2244.53,1,13.4691,13.469144
0.920000,45.1884,350,2248.56,1,13.5838,13.583763
0.930000,45.1884,350,2252.58,1,13.6976,13.697564
0.940000,45.1884,350,2256.59,1,13.8106,13.810562
