0.000000,94.793,111.433,1000,1,0,0.500000
0.010000,94.793,111.433,1000,1,0.0449583,0.544958
0.020000,94.793,111.433,1105.07,1,0.0897473,0.589747
0.030000,94.793,111.433,1208.87,1,0.146253,0.646253
0.040000,94.793,111.433,1310.66,1,0.215413,0.715413
0.050000,94.793,111.433,1407.54,1,0.297997,0.797997
0.060000,94.793,111.433,1499.26,1,0.394257,0.894257
0.070000,94.793,111.433,1585.7,1,0.50424,1.004240
0.080000,94.793,111.433,1666.76,1,0.627808,1.127808
0.090000,94.793,111.433,1742.16,1,0.764654,1.264654
0.100000,94.793,111.433,1811.93,1,0.914272,1.414272
0.110000,94.793,111.433,1876.23,1,1.07603,1.576027
0.120000,94.793,111.433,1935.29,1,1.24919,1.749192
0.130000,94.793,111.433,1989.33,1,1.43298,1.932979
0.140000,94.793,111.433,2038.64,1,1.62655,2.126555
0.150000,94.793,111.433,2083.53,1,1.82907,2.329069
0.160000,94.793,111.433,2124.31,1,2.03968,2.539676
0.170000,94.793,111.433,2161.19,1,2.2579,2.757895
0.180000,94.793,111.433,2194.4,1,2.48341,2.983407
0.190000,94.793,111.433,2224.21,1,2.71547,3.215473
0.200000,94.793,111.433,2250.89,1,2.95338,3.453384
0.210000,94.793,111.433,2274.69,1,3.19646,3.696464
0.220000,94.793,111.433,2295.85,1,3.44408,3.944079
0.230000,94.793,111.433,2314.61,1,3.69563,4.195632
0.240000,94.793,111.433,2331.19,1,3.95057,4.450569
0.250000,94.793,111.433,2345.77,1,4.20838,4.708377
0.260000,94.793,111.433,2358.56,1,4.46858,4.968583
0.270000,94.793,111.433,2369.82,1,4.73035,5.230347
0.280000,94.793,111.433,2379.83,1,4.99282,5.492820
0.290000,94.793,111.433,2388.71,1,5.25568,5.755683
0.300000,94.793,111.433,2396.59,1,5.51865,6.018648
0.310000,94.793,111.433,2403.56,1,5.78146,6.281461
0.320000,94.793,111.433,2409.7,1,6.04389,6.543891
0.330000,94.793,111.433,2415.09,1,6.30573,6.805731
0.340000,94.793,111.433,2419.81,1,6.56679,7.066794
0.350000,94.793,111.433,2423.93,1,6.82691,7.326914
0.360000,94.793,111.433,2427.75,1,7.08556,7.585564
0.370000,94.793,111.433,2431.58,1,7.3422,7.842199
0.380000,94.793,111.433,2435.41,1,7.59685,8.096852
