0.000000,0.126227,0.949436,0,10,20,30,40,0.000000
0.010000,0.126227,0.949436,0,10,20,30,40,5.000000
0.020000,0.126227,0.949436,0,10,20,30,40,5.000000
0.030000,0.126227,0.949436,-1.26227e-05,10,20,30,40,5.000000
0.040000,0.126227,0.949436,-3.77483e-05,10,20,30,40,5.000000
0.050000,0.126227,0.949436,-7.52581e-05,10,20,30,40,5.000000
0.060000,0.126227,0.949436,-0.000125035,10,20,30,40,5.000000
0.070000,0.126227,0.949436,-0.000186961,10,20,30,40,5.000000
0.080000,0.126227,0.949436,-0.000260922,10,20,30,40,5.000000
0.090000,0.126227,0.949436,-0.000346804,10,20,30,40,5.000000
0.100000,0.126227,0.949436,-0.000444493,10,20,30,40,5.000000
0.110000,0.126227,0.949436,-0.000553878,10,20,30,40,5.000000
0.120000,0.126227,0.949436,-0.000674846,10,20,30,40,5.000000
0.130000,0.126227,0.949436,-0.000807289,10,20,30,40,5.000000
0.140000,0.126227,0.949436,-0.000951097,10,20,30,40,5.000000
0.150000,0.126227,0.949436,-0.00110616,10,20,30,40,5.000000
0.160000,0.126227,0.949436,-0.00127238,10,20,30,40,5.000000
0.170000,0.126227,0.949436,-0.00144964,10,20,30,40,5.000000
0.180000,0.126227,0.949436,-0.00163784,10,20,30,40,5.000000
0.190000,0.126227,0.949436,-0.00183688,10,20,30,40,5.000000
0.200000,0.126227,0.949436,-0.00204664,10,20,30,40,5.000000
0.210000,0.126227,0.949436,-0.00226704,10,20,30,40,5.000000
0.220000,0.126227,0.949436,-0.00249798,10,20,30,40,5.000000
0.230000,0.126227,0.949436,-0.00273934,10,20,30,40,5.000000
0.240000,0.126227,0.949436,-0.00299103,10,20,30,40,5.000000
0.250000,0.126227,0.949436,-0.00325295,10,20,30,40,5.000000
0.260000,0.126227,0.949436,-0.00352501,10,20,30,40,5.000000
0.270000,0.126227,0.949436,-0.00380711,10,20,30,40,5.000000
0.280000,0.126227,0.949436,-0.00409916,10,20,30,40,5.000000
0.290000,0.126227,0.949436,-0.00440105,10,20,30,40,5.000000
0.300000,0.126227,0.949436,-0.0047127,10,20,30,40,5.000000
0.310000,0.126227,0.949436,-0.00503402,10,20,30,40,5.000000
0.320000,0.126227,0.949436,-0.00536491,10,20,30,40,5.000000
0.330000,0.126227,0.949436,-0.00570528,10,20,30,40,5.000000
0.340000,0.126227,0.949436,-0.00605503,10,20,30,40,5.000000
0.350000,0.126227,0.949436,-0.0064141,10,20,30,40,5.000000
0.360000,0.126227,0.949436,-0.00678237,10,20,30,40,5.000000
0.370000,0.126227,0.949436,-0.00715977,10,20,30,40,5.000000
0.380000,0.126227,0.949436,-0.00754621,10,20,30,40,5.000000
0.390000,0.126227,0.949436,-0.00794161,10,20,30,40,5.000000
0.400000,0.126227,0.949436,-0.00834587,10,20,30,40,5.000000
0.410000,0.126227,0.949436,-0.00875892,10,20,30,40,5.000000
0.420000,0.126227,0.949436,-0.00918067,10,20,30,40,5.000000
0.430000,0.126227,0.949436,-0.00961103,10,20,30,40,5.000000
0.440000,0.126227,0.949436,-0.0100499,10,20,30,40,5.000000
0.450000,0.126227,0.949436,-0.0104973,10,20,30,40,5.000000
0.460000,0.126227,0.949436,-0.010953,10,20,30,40,5.000000
0.470000,0.126227,0.949436,-0.0114171,10,20,30,40,5.000000
0.480000,0.126227,0.949436,-0.0118893,10,20,30,40,5.000000
0.490000,0.126227,0.949436,-0.0123697,10,20,30,40,5.000000
0.500000,0.126227,0.949436,-0.0128581,10,20,30,40,5.000000
0.510000,0.126227,0.949436,-0.0133546,10,20,30,40,5.000000
0.520000,0.126227,0.949436,-0.0138589,10,20,30,40,5.000000
0.530000,0.126227,0.949436,-0.0143711,10,20,30,40,5.000000
0.540000,0.126227,0.949436,-0.014891,10,20,30,40,5.000000
0.550000,0.126227,0.949436,-0.0154187,10,20,30,40,5.000000
0.560000,0.126227,0.949436,-0.0159539,10,20,30,40,5.000000
0.570000,0.126227,0.949436,-0.0164967,10,20,30,40,5.000000
0.580000,0.126227,0.949436,-0.0170469,10,20,30,40,5.000000
0.590000,0.126227,0.949436,-0.0176046,10,20,30,40,5.000000
0.600000,0.126227,0.949436,-0.0181695,10,20,30,40,5.000000
0.610000,0.126227,0.949436,-0.0187418,10,20,30,40,5.000000
0.620000,0.126227,0.949436,-0.0193212,10,20,30,40,5.000000
0.630000,0.126227,0.949436,-0.0199077,10,20,30,40,5.000000
0.640000,0.126227,0.949436,-0.0205013,10,20,30,40,5.000000
0.650000,0.126227,0.949436,-0.0211019,10,20,30,40,5.000000
0.660000,0.126227,0.949436,-0.0217094,10,20,30,40,5.000000
0.670000,0.126227,0.949436,-0.0223238,10,20,30,40,5.000000
0.680000,0.126227,0.949436,-0.0229449,10,20,30,40,5.000000
0.690000,0.126227,0.949436,-0.0235728,10,20,30,40,5.000000
0.700000,0.126227,0.949436,-0.0242074,10,20,30,40,5.000000
0.710000,0.126227,0.949436,-0.0248485,10,20,30,40,5.000000
0.720000,0.126227,0.949436,-0.0254962,10,20,30,40,5.000000
0.730000,0.126227,0.949436,-0.0261503,10,20,30,40,5.000000
0.740000,0.126227,0.949436,-0.0268109,10,20,30,40,5.000000
0.750000,0.126227,0.949436,-0.0274778,10,20,30,40,5.000000
0.760000,0.126227,0.949436,-0.028151,10,20,30,40,5.000000
0.770000,0.126227,0.949436,-0.0288304,10,20,30,40,5.000000
0.780000,0.126227,0.949436,-0.029516,10,20,30,40,5.000000
0.790000,0.126227,0.949436,-0.0302077,10,20,30,40,5.000000
0.800000,0.126227,0.949436,-0.0309055,10,20,30,40,5.000000
0.810000,0.126227,0.949436,-0.0316093,10,20,30,40,5.000000
0.820000,0.126227,0.949436,-0.032319,10,20,30,40,5.000000
0.830000,0.126227,0.949436,-0.0330346,10,20,30,40,5.000000
0.840000,0.126227,0.949436,-0.033756,10,20,30,40,5.000000
0.850000,0.126227,0.949436,-0.0344832,10,20,30,40,5.000000
0.860000,0.126227,0.949436,-0.0352161,10,20,30,40,5.000000
0.870000,0.126227,0.949436,-0.0359547,10,20,30,40,5.000000
0.880000,0.126227,0.949436,-0.0366989,10,20,30,40,5.000000
0.890000,0.126227,0.949436,-0.0374486,10,20,30,40,5.000000
0.900000,0.126227,0.949436,-0.0382038,10,20,30,40,5.000000
0.910000,0.126227,0.949436,-0.0389645,10,20,30,40,5.000000
0.920000,0.126227,0.949436,-0.0397306,10,20,30,40,5.000000
0.930000,0.126227,0.949436,-0.0405021,10,20,30,40,5.000000
0.940000,0.126227,0.949436,-0.0412789,10,20,30,40,5.000000
0.950000,0.126227,0.949436,-0.0420608,10,20,30,40,5.000000
0.960000,0.126227,0.949436,-0.042848,10,20,30,40,5.000000
0.970000,0.126227,0.949436,-0.0436404,10,20,30,40,5.000000
0.980000,0.126227,0.949436,-0.0444378,10,20,30,40,5.000000
0.990000,0.126227,0.949436,-0.0452403,10,20,30,40,5.000000
1.000000,0.126227,0.949436,-0.0460478,10,20,30,40,5.000000
1.010000,0.126227,0.949436,-0.0468603,10,20,30,40,5.000000
1.020000,0.126227,0.949436,-0.0476776,10,20,30,40,5.000000
1.030000,0.126227,0.949436,-0.0484999,10,20,30,40,5.000000
1.040000,0.126227,0.949436,-0.0493269,10,20,30,40,5.000000
1.050000,0.126227,0.949436,-0.0501587,10,20,30,40,5.000000
1.060000,0.126227,0.949436,-0.0509953,10,20,30,40,5.000000
1.070000,0.126227,0.949436,-0.0518365,10,20,30,40,5.000000
1.080000,0.126227,0.949436,-0.0526823,10,20,30,40,5.000000
1.090000,0.126227,0.949436,-0.0535328,10,20,30,40,5.000000
1.100000,0.126227,0.949436,-0.0543878,10,20,30,40,5.000000
1.110000,0.126227,0.949436,-0.0552473,10,20,30,40,5.000000
1.120000,0.126227,0.949436,-0.0561113,10,20,30,40,5.000000
1.130000,0.126227,0.949436,-0.0569796,10,20,30,40,5.000000
1.140000,0.126227,0.949436,-0.0578524,10,20,30,40,5.000000
1.150000,0.126227,0.949436,-0.0587295,10,20,30,40,5.000000
1.160000,0.126227,0.949436,-0.0596109,10,20,30,40,5.000000
1.170000,0.126227,0.949436,-0.0604965,10,20,30,40,5.000000
1.180000,0.126227,0.949436,-0.0613864,10,20,30,40,5.000000
1.190000,0.126227,0.949436,-0.0622804,10,20,30,40,5.000000
1.200000,0.126227,0.949436,-0.0631786,10,20,30,40,5.000000
1.210000,0.126227,0.949436,-0.0640809,10,20,30,40,5.000000
1.220000,0.126227,0.949436,-0.0649872,10,20,30,40,5.000000
1.230000,0.126227,0.949436,-0.0658975,10,20,30,40,5.000000
1.240000,0.126227,0.949436,-0.0668118,10,20,30,40,5.000000
1.250000,0.126227,0.949436,-0.0677301,10,20,30,40,5.000000
1.260000,0.126227,0.949436,-0.0686523,10,20,30,40,5.000000
1.270000,0.126227,0.949436,-0.0695783,10,20,30,40,5.000000
1.280000,0.126227,0.949436,-0.0705082,10,20,30,40,5.000000
1.290000,0.126227,0.949436,-0.0714418,10,20,30,40,5.000000
1.300000,0.126227,0.949436,-0.0723792,10,20,30,40,5.000000
1.310000,0.126227,0.949436,-0.0733204,10,20,30,40,5.000000
1.320000,0.126227,0.949436,-0.0742652,10,20,30,40,5.000000
1.330000,0.126227,0.949436,-0.0752137,10,20,30,40,5.000000
1.340000,0.126227,0.949436,-0.0761658,10,20,30,40,5.000000
1.350000,0.126227,0.949436,-0.0771214,10,20,30,40,5.000000
1.360000,0.126227,0.949436,-0.0780807,10,20,30,40,5.000000
1.370000,0.126227,0.949436,-0.0790434,10,20,30,40,5.000000
1.380000,0.126227,0.949436,-0.0800096,10,20,30,40,5.000000
1.390000,0.126227,0.949436,-0.0809793,10,20,30,40,5.000000
1.400000,0.126227,0.949436,-0.0819524,10,20,30,40,5.000000
1.410000,0.126227,0.949436,-0.0829289,10,20,30,40,5.000000
1.420000,0.126227,0.949436,-0.0839087,10,20,30,40,5.000000
1.430000,0.126227,0.949436,-0.0848918,10,20,30,40,5.000000
1.440000,0.126227,0.949436,-0.0858783,10,20,30,40,5.000000
1.450000,0.126227,0.949436,-0.086868,10,20,30,40,5.000000
1.460000,0.126227,0.949436,-0.0878609,10,20,30,40,5.000000
1.470000,0.126227,0.949436,-0.088857,10,20,30,40,5.000000
1.480000,0.126227,0.949436,-0.0898563,10,20,30,40,5.000000
1.490000,0.126227,0.949436,-0.0908587,10,20,30,40,5.000000
1.500000,0.126227,0.949436,-0.0918642,10,20,30,40,5.000000
1.510000,0.126227,0.949436,-0.0928728,10,20,30,40,5.000000
1.520000,0.126227,0.949436,-0.0938844,10,20,30,40,5.000000
1.530000,0.126227,0.949436,-0.0948991,10,20,30,40,5.000000
