0.000000,0.0497117,0.563336,0,10,20,30,40,0.000000
0.010000,0.0497117,0.563336,0,10,20,30,40,5.000000
0.020000,0.0497117,0.563336,0,10,20,30,40,5.000000
0.030000,0.0497117,0.563336,-4.97117e-06,10,20,30,40,5.000005
0.040000,0.0497117,0.563336,-1.48855e-05,10,20,30,40,5.000015
0.050000,0.0497117,0.563336,-2.97152e-05,10,20,30,40,5.000030
0.060000,0.0497117,0.563336,-4.94325e-05,10,20,30,40,5.000049
0.070000,0.0497117,0.563336,-7.40099e-05,10,20,30,40,5.000074
0.080000,0.0497117,0.563336,-0.00010342,10,20,30,40,4.999897
0.090000,0.0497117,0.563336,-0.000137636,10,20,30,40,5.000138
0.100000,0.0497117,0.563336,-0.00017663,10,20,30,40,4.999823
0.110000,0.0497117,0.563336,-0.000220375,10,20,30,40,4.999780
0.120000,0.0497117,0.563336,-0.000268845,10,20,30,40,4.999731
0.130000,0.0497117,0.563336,-0.000322014,10,20,30,40,5.000322
0.140000,0.0497117,0.563336,-0.000379854,10,20,30,40,5.000380
0.150000,0.0497117,0.563336,-0.000442339,10,20,30,40,4.999558
0.160000,0.0497117,0.563336,-0.000509444,10,20,30,40,5.000509
0.170000,0.0497117,0.563336,-0.000581142,10,20,30,40,5.000581
0.180000,0.0497117,0.563336,-0.000657407,10,20,30,40,4.999343
0.190000,0.0497117,0.563336,-0.000738213,10,20,30,40,4.999262
0.200000,0.0497117,0.563336,-0.000823536,10,20,30,40,5.000824
0.210000,0.0497117,0.563336,-0.000913349,10,20,30,40,4.999087
0.220000,0.0497117,0.563336,-0.00100763,10,20,30,40,4.998992
0.230000,0.0497117,0.563336,-0.00110635,10,20,30,40,5.001106
0.240000,0.0497117,0.563336,-0.00120948,10,20,30,40,5.001209
0.250000,0.0497117,0.563336,-0.001317,10,20,30,40,5.001317
0.260000,0.0497117,0.563336,-0.00142889,10,20,30,40,4.998571
0.270000,0.0497117,0.563336,-0.00154512,10,20,30,40,5.001545
0.280000,0.0497117,0.563336,-0.00166567,10,20,30,40,4.998334
0.290000,0.0497117,0.563336,-0.00179051,10,20,30,40,4.998209
0.300000,0.0497117,0.563336,-0.00191961,10,20,30,40,5.001920
0.310000,0.0497117,0.563336,-0.00205296,10,20,30,40,5.002053
0.320000,0.0497117,0.563336,-0.00219053,10,20,30,40,5.002191
0.330000,0.0497117,0.563336,-0.0023323,10,20,30,40,4.997668
0.340000,0.0497117,0.563336,-0.00247824,10,20,30,40,5.002478
0.350000,0.0497117,0.563336,-0.00262833,10,20,30,40,5.002628
0.360000,0.0497117,0.563336,-0.00278254,10,20,30,40,4.997217
0.370000,0.0497117,0.563336,-0.00294086,10,20,30,40,5.002941
0.380000,0.0497117,0.563336,-0.00310325,10,20,30,40,5.003103
0.390000,0.0497117,0.563336,-0.0032697,10,20,30,40,5.003270
0.400000,0.0497117,0.563336,-0.00344019,10,20,30,40,4.996560
0.410000,0.0497117,0.563336,-0.00361468,10,20,30,40,4.996385
